fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,total_acidity,acidity_ratio,sulfur_ratio,alcohol_density_ratio
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,6.51,11.741682974559687,0.7407270235736375,10.753768844221105
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,8.749999999999998,27.835051546391753,0.6603648987754949,12.462311557788945
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,6.51,11.741682974559687,0.7407270235736375,10.753768844221105
6.6,0.96,0.0,1.8,0.0819999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,6,7.56,6.867845993756504,0.31248046997062684,11.976650563607086
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,7.2700000000000005,13.58811040339703,0.4210304720804168,10.639365652915789
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,8.78,34.024896265560166,0.3636198354620244,10.928413876077803
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,10.72,17.33800350262697,0.13482994573094684,10.137508782495232
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,10.91,31.15264797507788,0.1999866675554963,9.605763458074845
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,6.78,10.671256454388985,0.4444197544580856,9.432069034718042
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,10.91,31.15264797507788,0.1999866675554963,9.605763458074845
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7,7.97,21.407624633431084,0.5675522283181536,12.158360128617364
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,8.34,14.689265536723163,0.1578864270301563,9.84924623115578
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,5,8.55,12.012480499219969,0.24059969473913728,9.943752511048613
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,8.34,14.689265536723163,0.1578864270301563,9.84924623115578
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,8.08,18.703241895261844,0.4137859692074275,9.433015554440543
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,6,7.54,12.939001848428834,0.7090780167633316,11.450381679389313
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,4,7.0200000000000005,12.052730696798493,0.4515983355375633,11.035313001605136
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,8.34,18.491484184914842,0.2608582235554976,11.248367982323993
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,5,8.44,12.168486739469579,0.49090016545153725,11.041959445894399
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,5,8.48,43.646408839779006,0.5671557140938195,11.345381526104418
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5,8.05,18.004866180048662,0.38297057509414695,10.445962233828848
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,6,8.34,17.633410672853827,0.17567330171213902,9.941755372564772
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,7,6.66,15.211970074812966,0.4399824007039718,10.145655449522852
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5,8.004999999999999,7.4235807860262,0.38460552293530936,11.147152454884159
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,5,7.59,11.844331641285956,0.3749531308586427,10.34136546184739
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.066666666666698,6,7.989999999999999,10.879284649776451,0.33695285920805207,11.114905355911354
6.9,0.58,0.2,1.75,0.0579999999999999,8.0,22.0,0.99322,3.38,0.49,11.7,5,7.680000000000001,11.87607573149742,0.3636198354620244,11.779867501661263
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6,8.375,9.414758269720101,0.19387557269823777,9.62763130183627
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,5,7.47,10.134128166915051,0.5640881003051205,9.72908997903732
7.2,0.38,0.31,2.0,0.0559999999999999,15.0,29.0,0.99472,3.23,0.76,11.3,8,7.89,18.897637795275593,0.5172235440157236,11.359980698085893
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,7.890000000000001,19.40700808625337,0.5356951537445092,11.360209108273851
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,7,8.559999999999999,24.299065420560748,0.4705605552614552,11.029559218706133
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7,7.199999999999999,11.359724612736661,0.6981000358483802,11.673073439732727
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,6,12.78,25.942350332594234,0.3043345941480805,10.902834737031629
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6,7.4,7.214206437291898,0.529380624669137,10.958408316326018
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,8.42,15.478615071283095,0.31764332184327243,9.026538021784045
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,5,9.09,28.865979381443303,0.39998000099994996,10.541851149061776
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,7,8.45,39.30348258706468,0.4666355576294914,11.964849484204388
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6,6.91,15.201900237529692,0.5312416993484477,10.42878344230075
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,4,6.985,7.888040712468193,0.4615029613106684,10.033713276609408
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,6,7.54,10.935023771790808,0.3589651547396221,10.851871947911015
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,7.489999999999999,11.505922165820643,0.6414973302390521,9.740911829684675
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,8.1,15.176715176715177,0.5740634432695692,10.027274185785336
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,4,7.82,6.436119116234391,0.5937314458923159,11.038856775850995
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,8.1,15.176715176715177,0.5740634432695692,10.027274185785336
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,3,8.33,7.44138634046891,0.4081549356135589,9.728699664008825
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,5,10.799999999999999,14.471780028943561,0.333319445023124,9.741107473538332
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,7.48,9.557774607703282,0.4999687519530029,12.684478627660217
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6,8.549999999999999,21.65242165242165,0.5227153928319811,11.138315806373926
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,5,6.779999999999999,10.149750415973378,0.31110419768449593,11.073528227430137
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,9.079999999999998,29.181494661921704,0.45452479432753057,10.618263413070482
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,4,6.25,9.017713365539452,0.4615029613106684,10.15095780819715
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,9.079999999999998,29.181494661921704,0.45452479432753057,10.618263413070482
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,5,8.87,24.47129909365559,0.49995833680526625,10.74923148017922
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,5,7.815,10.670731707317072,0.3199872005119795,9.738369174547717
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5,7.6899999999999995,9.985315712187958,0.39128733533324633,10.346975267715429
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5,6.6899999999999995,9.360374414976599,0.529380624669137,10.653694620889283
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,6.18,10.351201478743066,0.3845858010922237,11.466505733252868
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6,7.81,32.126696832579185,0.4444197544580856,12.481881140280239
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,5,6.91,9.523809523809524,0.3333148158435642,12.028425333172283
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,8.5,14.232902033271719,0.1564615206699274,9.735436990645951
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,7,6.8,20.578778135048232,0.5356951537445092,10.054394273017023
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,6,7.449999999999999,16.241299303944317,0.5356951537445092,10.654122944558356
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,7.670000000000001,9.31174089068826,0.4374726579588775,11.556859749969853
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,7.670000000000001,9.31174089068826,0.4374726579588775,11.556859749969853
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,5,8.909999999999998,9.500609013398295,0.3281198731269824,9.433772907007086
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6,7.03,14.058956916099774,0.4285408185129634,11.049168801165184
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,8.45,19.68503937007874,0.41663194733772185,11.445208573866774
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,3,7.4799999999999995,8.804204993429698,0.49995833680526625,9.989959839357429
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,6,7.659999999999999,8.384710234278668,0.4285408185129634,10.84751210301119
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,8.45,19.68503937007874,0.41663194733772185,11.445208573866774
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,6,7.969999999999999,26.199261992619924,0.6799728010879564,10.61975274009658
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5,8.48,43.646408839779006,0.34998250087495625,11.165878684236999
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6,6.970000000000001,17.72853185595568,0.5416553821795379,9.732994852550144
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,5,7.829999999999999,10.274963820549928,0.7036776415688307,9.828305519897304
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,6,7.95,8.204518430439952,0.24615005922985797,9.247945086570112
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,6,7.95,8.204518430439952,0.24615005922985797,9.264638128242623
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,7.09,12.241054613935969,0.659075930092498,10.352903336047202
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,5,8.33,15.711252653927815,0.34998250087495625,10.537196302949411
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,5,7.38,9.4151212553495,0.5184993148401911,10.234284854261777
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,6.67,19.003115264797508,0.396544887157118,10.639045296237189
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5,7.529999999999999,14.137214137214137,0.4754020425894658,10.449110820858033
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,5,7.26,13.92931392931393,0.5293961942295815,9.743651558984249
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,6,7.35,14.437367303609342,0.4736717454803821,9.643104677910259
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,6,8.68,27.147766323024058,0.35592617074286875,10.128968850913612
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,6,7.869999999999999,10.274963820549928,0.8076767754466261,10.240141354108104
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,6,7.13,14.965986394557822,0.49997222376534634,11.363179276778892
6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,5,6.904999999999999,8.640226628895183,0.4642691332452412,10.237777398600835
7.2,0.53,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,6,7.86,13.559322033898304,0.8181446297895549,9.942454279774639
8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,5,8.690000000000001,20.460358056265985,0.38094784585897784,9.025542284665603
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,7,7.3,11.76470588235294,0.4482604048136271,11.770979003390444
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,6,7.68,12.704174228675136,0.42855918402331367,9.73993372828597
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5,6.93,9.67238689547582,0.5769008884273682,12.055697321625912
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,6,6.800000000000001,11.900191938579654,0.3437392581481829,11.64120988298577
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,7,9.2,22.641509433962266,0.6315457081206252,11.25062782521346
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,6,7.46,10.301109350237718,0.5714081639941431,10.147592207452954
7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,5,7.59,12.259194395796849,0.6538210068843505,10.243535023851367
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,5,12.1,27.93017456359102,0.379992400151997,10.422617079061563
7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,8,8.06,20.498614958448755,0.7083038206741386,11.466621068407447
7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,5,7.77,10.58122205663189,0.6666419762231028,9.421858712212332
6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6,6.989999999999999,9.251101321585901,0.59258161885891,11.346976482638123
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,5,8.035,9.918478260869565,0.6428341844934109,9.422142033779382
7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,7,7.73,12.4777183600713,0.6249739594183575,10.601523403742187
6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,5,7.52,7.4914869466515315,0.599970001499925,9.9361676502469
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,6,7.475,7.710280373831775,0.6521455588887439,11.041183614883515
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,8.66,12.978369384359402,0.23663941496629795,9.937563991889341
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,8.66,12.978369384359402,0.23663941496629795,9.937563991889341
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,8.66,12.978369384359402,0.23663941496629795,9.937563991889341
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,8.025,10.344827586206897,0.599970001499925,10.14606312659474
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,8.025,10.344827586206897,0.599970001499925,10.14606312659474
6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,6,7.39,9.985096870342772,0.6190328801695199,10.955985083778106
6.7,0.16,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,6,7.5,41.61490683229814,0.4615295859695006,11.256960218706654
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,8.025,10.344827586206897,0.599970001499925,10.14606312659474
7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,5,7.69,12.4777183600713,0.5952239232399229,9.234259101265694
6.2,0.51,0.14,1.9,0.0559999999999999,15.0,34.0,0.99396,3.48,0.57,11.5,6,6.85,12.13307240704501,0.4411634951913179,11.569882087810376
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,6,6.92,16.79790026246719,0.5999760009599616,11.154209457965713
7.3,0.69,0.32,2.2,0.069,35.0,104.0,0.99632,3.33,0.51,9.5,5,8.31,10.5643994211288,0.33653522562283056,9.535089127991007
6.0,0.58,0.2,2.4,0.075,15.0,50.0,0.99467,3.58,0.67,12.5,6,6.78,10.327022375215147,0.2999940001199976,12.566982014135341
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,6,8.42,14.39539347408829,0.599970001499925,11.862396204033216
8.0,0.3,0.63,1.6,0.081,16.0,29.0,0.99588,3.3,0.78,10.8,6,8.930000000000001,26.578073089700997,0.5517051136167718,10.844680081937584
6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,6,7.050000000000001,8.84450784593438,0.48146364949446313,11.945152677119513
6.8,0.67,0.15,1.8,0.118,13.0,20.0,0.9954,3.42,0.67,11.3,6,7.62,10.134128166915051,0.6499675016249187,11.352220212979708
7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,6,8.08,21.082621082621085,0.3461405330564209,11.963406052076003
6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,5,6.914999999999999,8.519553072625698,0.48146364949446313,11.97640949256255
6.2,0.46,0.29,2.1,0.074,32.0,98.0,0.99578,3.33,0.62,9.8,5,6.95,13.449023861171366,0.3265272803338741,9.841531261925326
6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,7,7.460000000000001,20.87227414330218,0.7058615923061087,11.66016645892807
7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,6,8.219999999999999,24.115755627009648,0.566657222379627,11.458207695091062
5.8,0.61,0.11,1.8,0.066,18.0,28.0,0.99483,3.55,0.66,10.9,6,6.5200000000000005,9.492635024549918,0.6428341844934109,10.956645859091504
6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.99314,3.32,0.82,11.6,6,7.0,11.43375680580762,0.7428359189737437,11.680125662041604
5.4,0.74,0.09,1.7,0.089,16.0,26.0,0.99402,3.67,0.56,11.6,6,6.23,7.287449392712551,0.6153609476558594,11.66978531619082
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,6,6.9399999999999995,12.32876712328767,0.7249818754531138,11.047060477634725
6.8,0.62,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,9.5,6,7.5,10.950080515297905,0.7368227151917055,9.533271116195522
6.2,0.6,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,10.5,5,6.88,10.31613976705491,0.7272561987227564,10.553824504975374
5.9,0.55,0.1,2.2,0.062,39.0,51.0,0.99512,3.52,0.76,11.2,6,6.55,10.707803992740471,0.7646908884139527,11.254924029262801
5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.99547,3.57,0.71,10.2,5,6.665,9.13312693498452,0.7272561987227564,10.246416265683546
